ano_mes,empresa,setor_rh,headcount
2021-10,UNIVERSAL,Apoio Pedagógico,6
2021-11,UNIVERSAL,Apoio Pedagógico,6
2021-12,UNIVERSAL,Apoio Pedagógico,6
2022-01,UNIVERSAL,Apoio Pedagógico,7
2022-02,UNIVERSAL,Apoio Pedagógico,12
2022-03,UNIVERSAL,Apoio Pedagógico,18
2022-04,UNIVERSAL,Apoio Pedagógico,18
2022-05,UNIVERSAL,Apoio Pedagógico,18
2022-06,UNIVERSAL,Apoio Pedagógico,18
2022-07,UNIVERSAL,Apoio Pedagógico,17
2022-08,UNIVERSAL,Apoio Pedagógico,18
2022-09,UNIVERSAL,Apoio Pedagógico,17
2022-10,UNIVERSAL,Apoio Pedagógico,18
2022-11,UNIVERSAL,Apoio Pedagógico,19
2022-12,UNIVERSAL,Apoio Pedagógico,18
2023-01,UNIVERSAL,Apoio Pedagógico,18
2023-02,UNIVERSAL,Apoio Pedagógico,22
2023-03,UNIVERSAL,Apoio Pedagógico,21
2023-04,UNIVERSAL,Apoio Pedagógico,26
2023-05,UNIVERSAL,Apoio Pedagógico,25
2023-06,UNIVERSAL,Apoio Pedagógico,24
2023-07,UNIVERSAL,Apoio Pedagógico,21
2023-08,UNIVERSAL,Apoio Pedagógico,22
2023-09,UNIVERSAL,Apoio Pedagógico,24
2023-10,UNIVERSAL,Apoio Pedagógico,25
2023-11,UNIVERSAL,Apoio Pedagógico,26
2023-12,UNIVERSAL,Apoio Pedagógico,22
2024-01,UNIVERSAL,Apoio Pedagógico,21
2024-02,UNIVERSAL,Apoio Pedagógico,22
2024-03,UNIVERSAL,Apoio Pedagógico,21
2024-04,UNIVERSAL,Apoio Pedagógico,20
2024-05,UNIVERSAL,Apoio Pedagógico,20
2024-06,UNIVERSAL,Apoio Pedagógico,21
2024-07,UNIVERSAL,Apoio Pedagógico,21
2024-08,UNIVERSAL,Apoio Pedagógico,22
2024-09,UNIVERSAL,Apoio Pedagógico,22
2024-10,UNIVERSAL,Apoio Pedagógico,21
2024-11,UNIVERSAL,Apoio Pedagógico,22
2024-12,UNIVERSAL,Apoio Pedagógico,22
2025-01,UNIVERSAL,Apoio Pedagógico,20
2025-02,UNIVERSAL,Apoio Pedagógico,24
2025-03,UNIVERSAL,Apoio Pedagógico,26
2025-04,UNIVERSAL,Apoio Pedagógico,27
2025-05,UNIVERSAL,Apoio Pedagógico,30
2025-06,UNIVERSAL,Apoio Pedagógico,29
2025-07,UNIVERSAL,Apoio Pedagógico,29
2025-08,UNIVERSAL,Apoio Pedagógico,29
2025-09,UNIVERSAL,Apoio Pedagógico,28
2025-10,UNIVERSAL,Apoio Pedagógico,26
2025-11,UNIVERSAL,Apoio Pedagógico,25
2025-12,UNIVERSAL,Apoio Pedagógico,25
2026-01,UNIVERSAL,Apoio Pedagógico,20
2026-02,UNIVERSAL,Apoio Pedagógico,20
2018-02,UNIVERSAL,Clínico,1
2018-03,UNIVERSAL,Clínico,1
2018-04,UNIVERSAL,Clínico,1
2018-05,UNIVERSAL,Clínico,1
2018-06,UNIVERSAL,Clínico,1
2018-07,UNIVERSAL,Clínico,1
2018-08,UNIVERSAL,Clínico,1
2018-09,UNIVERSAL,Clínico,1
2018-10,UNIVERSAL,Clínico,1
2018-11,UNIVERSAL,Clínico,1
2018-12,UNIVERSAL,Clínico,1
2019-01,UNIVERSAL,Clínico,1
2019-02,UNIVERSAL,Clínico,1
2019-03,UNIVERSAL,Clínico,1
2019-04,UNIVERSAL,Clínico,1
2019-05,UNIVERSAL,Clínico,1
2019-06,UNIVERSAL,Clínico,1
2019-07,UNIVERSAL,Clínico,1
2019-08,UNIVERSAL,Clínico,1
2019-09,UNIVERSAL,Clínico,1
2019-10,UNIVERSAL,Clínico,1
2019-11,UNIVERSAL,Clínico,1
2019-12,UNIVERSAL,Clínico,1
2020-01,UNIVERSAL,Clínico,1
2020-02,UNIVERSAL,Clínico,1
2020-03,UNIVERSAL,Clínico,1
2020-04,UNIVERSAL,Clínico,1
2020-05,UNIVERSAL,Clínico,1
2020-06,UNIVERSAL,Clínico,1
2020-07,UNIVERSAL,Clínico,1
2020-08,UNIVERSAL,Clínico,1
2020-09,UNIVERSAL,Clínico,1
2020-10,UNIVERSAL,Clínico,1
2020-11,UNIVERSAL,Clínico,1
2020-12,UNIVERSAL,Clínico,1
2021-01,UNIVERSAL,Clínico,1
2021-02,UNIVERSAL,Clínico,1
2021-03,UNIVERSAL,Clínico,1
2021-04,UNIVERSAL,Clínico,1
2021-05,UNIVERSAL,Clínico,1
2021-06,UNIVERSAL,Clínico,1
2021-07,UNIVERSAL,Clínico,1
2021-08,UNIVERSAL,Clínico,1
2021-09,UNIVERSAL,Clínico,1
2021-10,UNIVERSAL,Clínico,1
2022-03,UNIVERSAL,Clínico,1
2022-04,UNIVERSAL,Clínico,1
2022-05,UNIVERSAL,Clínico,1
2022-06,UNIVERSAL,Clínico,1
2022-07,UNIVERSAL,Clínico,1
2022-08,UNIVERSAL,Clínico,1
2022-09,UNIVERSAL,Clínico,1
2022-10,UNIVERSAL,Clínico,1
2022-11,UNIVERSAL,Clínico,1
2022-12,UNIVERSAL,Clínico,1
2023-01,UNIVERSAL,Clínico,1
2023-02,UNIVERSAL,Clínico,1
2023-03,UNIVERSAL,Clínico,1
2023-04,UNIVERSAL,Clínico,1
2023-05,UNIVERSAL,Clínico,1
2023-06,UNIVERSAL,Clínico,1
2023-08,UNIVERSAL,Clínico,1
2023-09,UNIVERSAL,Clínico,1
2023-10,UNIVERSAL,Clínico,1
2023-11,UNIVERSAL,Clínico,1
2023-12,UNIVERSAL,Clínico,1
2024-01,UNIVERSAL,Clínico,1
2024-03,UNIVERSAL,Clínico,3
2024-04,UNIVERSAL,Clínico,2
2024-05,UNIVERSAL,Clínico,3
2024-06,UNIVERSAL,Clínico,2
2024-07,UNIVERSAL,Clínico,2
2024-08,UNIVERSAL,Clínico,3
2024-09,UNIVERSAL,Clínico,3
2024-10,UNIVERSAL,Clínico,3
2024-11,UNIVERSAL,Clínico,3
2024-12,UNIVERSAL,Clínico,3
2025-01,UNIVERSAL,Clínico,2
2025-02,UNIVERSAL,Clínico,5
2025-03,UNIVERSAL,Clínico,5
2025-04,UNIVERSAL,Clínico,5
2025-05,UNIVERSAL,Clínico,6
2025-06,UNIVERSAL,Clínico,4
2025-07,UNIVERSAL,Clínico,4
2025-08,UNIVERSAL,Clínico,4
2025-09,UNIVERSAL,Clínico,4
2025-10,UNIVERSAL,Clínico,4
2025-11,UNIVERSAL,Clínico,4
2025-12,UNIVERSAL,Clínico,4
2026-01,UNIVERSAL,Clínico,4
2026-02,UNIVERSAL,Clínico,4
2015-03,UNIVERSAL,Docente,1
2015-04,UNIVERSAL,Docente,1
2015-05,UNIVERSAL,Docente,1
2015-06,UNIVERSAL,Docente,2
2015-07,UNIVERSAL,Docente,2
2015-08,UNIVERSAL,Docente,3
2015-09,UNIVERSAL,Docente,3
2015-10,UNIVERSAL,Docente,3
2015-11,UNIVERSAL,Docente,3
2015-12,UNIVERSAL,Docente,3
2016-01,UNIVERSAL,Docente,3
2016-02,UNIVERSAL,Docente,3
2016-03,UNIVERSAL,Docente,3
2016-04,UNIVERSAL,Docente,3
2016-05,UNIVERSAL,Docente,3
2016-06,UNIVERSAL,Docente,3
2016-07,UNIVERSAL,Docente,3
2016-08,UNIVERSAL,Docente,3
2016-09,UNIVERSAL,Docente,3
2016-10,UNIVERSAL,Docente,3
2016-11,UNIVERSAL,Docente,3
2016-12,UNIVERSAL,Docente,3
2017-01,UNIVERSAL,Docente,3
2017-02,UNIVERSAL,Docente,4
2017-03,UNIVERSAL,Docente,4
2017-04,UNIVERSAL,Docente,4
2017-05,UNIVERSAL,Docente,4
2017-06,UNIVERSAL,Docente,4
2017-07,UNIVERSAL,Docente,4
2017-08,UNIVERSAL,Docente,4
2017-09,UNIVERSAL,Docente,5
2017-10,UNIVERSAL,Docente,6
2017-11,UNIVERSAL,Docente,6
2017-12,UNIVERSAL,Docente,6
2018-01,UNIVERSAL,Docente,6
2018-02,UNIVERSAL,Docente,8
2018-03,UNIVERSAL,Docente,9
2018-04,UNIVERSAL,Docente,9
2018-05,UNIVERSAL,Docente,9
2018-06,UNIVERSAL,Docente,9
2018-07,UNIVERSAL,Docente,9
2018-08,UNIVERSAL,Docente,9
2018-09,UNIVERSAL,Docente,10
2018-10,UNIVERSAL,Docente,10
2018-11,UNIVERSAL,Docente,10
2018-12,UNIVERSAL,Docente,10
2019-01,UNIVERSAL,Docente,10
2019-02,UNIVERSAL,Docente,16
2019-03,UNIVERSAL,Docente,16
2019-04,UNIVERSAL,Docente,17
2019-05,UNIVERSAL,Docente,18
2019-06,UNIVERSAL,Docente,18
2019-07,UNIVERSAL,Docente,18
2019-08,UNIVERSAL,Docente,18
2019-09,UNIVERSAL,Docente,18
2019-10,UNIVERSAL,Docente,18
2019-11,UNIVERSAL,Docente,18
2019-12,UNIVERSAL,Docente,14
2020-01,UNIVERSAL,Docente,14
2020-02,UNIVERSAL,Docente,15
2020-03,UNIVERSAL,Docente,16
2020-04,UNIVERSAL,Docente,18
2020-05,UNIVERSAL,Docente,18
2020-06,UNIVERSAL,Docente,18
2020-07,UNIVERSAL,Docente,19
2020-08,UNIVERSAL,Docente,19
2020-09,UNIVERSAL,Docente,19
2020-10,UNIVERSAL,Docente,19
2020-11,UNIVERSAL,Docente,19
2020-12,UNIVERSAL,Docente,17
2021-01,UNIVERSAL,Docente,13
2021-02,UNIVERSAL,Docente,15
2021-03,UNIVERSAL,Docente,16
2021-04,UNIVERSAL,Docente,16
2021-05,UNIVERSAL,Docente,16
2021-06,UNIVERSAL,Docente,16
2021-07,UNIVERSAL,Docente,16
2021-08,UNIVERSAL,Docente,16
2021-09,UNIVERSAL,Docente,16
2021-10,UNIVERSAL,Docente,16
2021-11,UNIVERSAL,Docente,16
2021-12,UNIVERSAL,Docente,16
2022-01,UNIVERSAL,Docente,15
2022-02,UNIVERSAL,Docente,18
2022-03,UNIVERSAL,Docente,18
2022-04,UNIVERSAL,Docente,20
2022-05,UNIVERSAL,Docente,21
2022-06,UNIVERSAL,Docente,20
2022-07,UNIVERSAL,Docente,20
2022-08,UNIVERSAL,Docente,21
2022-09,UNIVERSAL,Docente,22
2022-10,UNIVERSAL,Docente,22
2022-11,UNIVERSAL,Docente,22
2022-12,UNIVERSAL,Docente,19
2023-01,UNIVERSAL,Docente,19
2023-02,UNIVERSAL,Docente,19
2023-03,UNIVERSAL,Docente,25
2023-04,UNIVERSAL,Docente,29
2023-05,UNIVERSAL,Docente,30
2023-06,UNIVERSAL,Docente,30
2023-07,UNIVERSAL,Docente,30
2023-08,UNIVERSAL,Docente,29
2023-09,UNIVERSAL,Docente,29
2023-10,UNIVERSAL,Docente,29
2023-11,UNIVERSAL,Docente,29
2023-12,UNIVERSAL,Docente,25
2024-01,UNIVERSAL,Docente,24
2024-02,UNIVERSAL,Docente,28
2024-03,UNIVERSAL,Docente,27
2024-04,UNIVERSAL,Docente,25
2024-05,UNIVERSAL,Docente,27
2024-06,UNIVERSAL,Docente,27
2024-07,UNIVERSAL,Docente,26
2024-08,UNIVERSAL,Docente,26
2024-09,UNIVERSAL,Docente,27
2024-10,UNIVERSAL,Docente,28
2024-11,UNIVERSAL,Docente,28
2024-12,UNIVERSAL,Docente,26
2025-01,UNIVERSAL,Docente,22
2025-02,UNIVERSAL,Docente,21
2025-03,UNIVERSAL,Docente,24
2025-04,UNIVERSAL,Docente,25
2025-05,UNIVERSAL,Docente,25
2025-06,UNIVERSAL,Docente,25
2025-07,UNIVERSAL,Docente,25
2025-08,UNIVERSAL,Docente,24
2025-09,UNIVERSAL,Docente,24
2025-10,UNIVERSAL,Docente,23
2025-11,UNIVERSAL,Docente,23
2025-12,UNIVERSAL,Docente,20
2026-01,UNIVERSAL,Docente,17
2026-02,UNIVERSAL,Docente,18
2025-03,UNIVERSAL,Estagiário,1
2025-04,UNIVERSAL,Estagiário,20
2025-05,UNIVERSAL,Estagiário,27
2025-06,UNIVERSAL,Estagiário,1
2025-07,UNIVERSAL,Estagiário,27
2025-08,UNIVERSAL,Estagiário,37
2025-09,UNIVERSAL,Estagiário,40
2025-10,UNIVERSAL,Estagiário,40
2025-11,UNIVERSAL,Estagiário,45
2025-12,UNIVERSAL,Estagiário,2
2026-01,UNIVERSAL,Estagiário,20
2026-02,UNIVERSAL,Estagiário,30
2015-02,UNIVERSAL,Gestão,1
2015-03,UNIVERSAL,Gestão,1
2015-04,UNIVERSAL,Gestão,1
2015-05,UNIVERSAL,Gestão,1
2015-06,UNIVERSAL,Gestão,1
2015-07,UNIVERSAL,Gestão,1
2015-08,UNIVERSAL,Gestão,1
2015-09,UNIVERSAL,Gestão,1
2015-10,UNIVERSAL,Gestão,1
2015-11,UNIVERSAL,Gestão,1
2015-12,UNIVERSAL,Gestão,1
2016-01,UNIVERSAL,Gestão,1
2016-02,UNIVERSAL,Gestão,1
2016-03,UNIVERSAL,Gestão,1
2016-04,UNIVERSAL,Gestão,1
2016-05,UNIVERSAL,Gestão,1
2016-06,UNIVERSAL,Gestão,1
2016-07,UNIVERSAL,Gestão,1
2016-08,UNIVERSAL,Gestão,1
2016-09,UNIVERSAL,Gestão,1
2016-10,UNIVERSAL,Gestão,1
2016-11,UNIVERSAL,Gestão,1
2016-12,UNIVERSAL,Gestão,1
2017-01,UNIVERSAL,Gestão,1
2017-02,UNIVERSAL,Gestão,1
2017-03,UNIVERSAL,Gestão,1
2017-04,UNIVERSAL,Gestão,1
2017-05,UNIVERSAL,Gestão,1
2017-06,UNIVERSAL,Gestão,1
2017-07,UNIVERSAL,Gestão,1
2017-08,UNIVERSAL,Gestão,1
2017-09,UNIVERSAL,Gestão,1
2017-10,UNIVERSAL,Gestão,1
2017-11,UNIVERSAL,Gestão,1
2017-12,UNIVERSAL,Gestão,1
2018-01,UNIVERSAL,Gestão,1
2018-02,UNIVERSAL,Gestão,1
2018-03,UNIVERSAL,Gestão,1
2018-04,UNIVERSAL,Gestão,1
2018-05,UNIVERSAL,Gestão,1
2018-06,UNIVERSAL,Gestão,1
2018-07,UNIVERSAL,Gestão,1
2018-08,UNIVERSAL,Gestão,1
2018-09,UNIVERSAL,Gestão,1
2018-10,UNIVERSAL,Gestão,1
2018-11,UNIVERSAL,Gestão,1
2018-12,UNIVERSAL,Gestão,1
2019-01,UNIVERSAL,Gestão,1
2019-02,UNIVERSAL,Gestão,1
2019-03,UNIVERSAL,Gestão,1
2019-04,UNIVERSAL,Gestão,1
2019-05,UNIVERSAL,Gestão,1
2019-06,UNIVERSAL,Gestão,1
2019-07,UNIVERSAL,Gestão,1
2019-08,UNIVERSAL,Gestão,1
2019-09,UNIVERSAL,Gestão,1
2019-10,UNIVERSAL,Gestão,1
2019-11,UNIVERSAL,Gestão,1
2019-12,UNIVERSAL,Gestão,1
2020-01,UNIVERSAL,Gestão,1
2020-02,UNIVERSAL,Gestão,1
2020-03,UNIVERSAL,Gestão,1
2020-04,UNIVERSAL,Gestão,1
2020-05,UNIVERSAL,Gestão,1
2020-06,UNIVERSAL,Gestão,1
2020-07,UNIVERSAL,Gestão,1
2020-08,UNIVERSAL,Gestão,1
2020-09,UNIVERSAL,Gestão,1
2020-10,UNIVERSAL,Gestão,1
2020-11,UNIVERSAL,Gestão,1
2020-12,UNIVERSAL,Gestão,1
2021-01,UNIVERSAL,Gestão,1
2021-02,UNIVERSAL,Gestão,1
2021-03,UNIVERSAL,Gestão,1
2021-04,UNIVERSAL,Gestão,1
2021-05,UNIVERSAL,Gestão,1
2021-06,UNIVERSAL,Gestão,1
2021-07,UNIVERSAL,Gestão,1
2021-08,UNIVERSAL,Gestão,1
2021-09,UNIVERSAL,Gestão,1
2021-10,UNIVERSAL,Gestão,1
2021-11,UNIVERSAL,Gestão,1
2021-12,UNIVERSAL,Gestão,1
2022-01,UNIVERSAL,Gestão,1
2022-02,UNIVERSAL,Gestão,1
2022-03,UNIVERSAL,Gestão,1
2022-04,UNIVERSAL,Gestão,1
2022-05,UNIVERSAL,Gestão,1
2022-06,UNIVERSAL,Gestão,1
2022-07,UNIVERSAL,Gestão,1
2022-08,UNIVERSAL,Gestão,1
2022-09,UNIVERSAL,Gestão,1
2022-10,UNIVERSAL,Gestão,1
2022-11,UNIVERSAL,Gestão,1
2022-12,UNIVERSAL,Gestão,1
2023-01,UNIVERSAL,Gestão,1
2023-02,UNIVERSAL,Gestão,1
2023-03,UNIVERSAL,Gestão,1
2023-04,UNIVERSAL,Gestão,1
2023-05,UNIVERSAL,Gestão,1
2023-06,UNIVERSAL,Gestão,1
2023-07,UNIVERSAL,Gestão,1
2023-08,UNIVERSAL,Gestão,1
2023-09,UNIVERSAL,Gestão,1
2023-10,UNIVERSAL,Gestão,1
2023-11,UNIVERSAL,Gestão,1
2023-12,UNIVERSAL,Gestão,1
2024-01,UNIVERSAL,Gestão,1
2024-02,UNIVERSAL,Gestão,1
2024-03,UNIVERSAL,Gestão,1
2024-04,UNIVERSAL,Gestão,1
2024-05,UNIVERSAL,Gestão,1
2024-06,UNIVERSAL,Gestão,1
2024-07,UNIVERSAL,Gestão,1
2024-08,UNIVERSAL,Gestão,1
2024-09,UNIVERSAL,Gestão,2
2024-10,UNIVERSAL,Gestão,2
2024-11,UNIVERSAL,Gestão,2
2024-12,UNIVERSAL,Gestão,1
2025-01,UNIVERSAL,Gestão,1
2025-02,UNIVERSAL,Gestão,1
2025-03,UNIVERSAL,Gestão,1
2025-04,UNIVERSAL,Gestão,1
2025-05,UNIVERSAL,Gestão,1
2025-06,UNIVERSAL,Gestão,1
2025-07,UNIVERSAL,Gestão,2
2025-08,UNIVERSAL,Gestão,2
2025-09,UNIVERSAL,Gestão,2
2025-10,UNIVERSAL,Gestão,2
2025-11,UNIVERSAL,Gestão,2
2025-12,UNIVERSAL,Gestão,2
2026-01,UNIVERSAL,Gestão,2
2026-02,UNIVERSAL,Gestão,1
2015-05,UNIVERSAL,Operacional,1
2015-06,UNIVERSAL,Operacional,1
2015-07,UNIVERSAL,Operacional,1
2015-08,UNIVERSAL,Operacional,1
2015-09,UNIVERSAL,Operacional,1
2015-10,UNIVERSAL,Operacional,1
2015-11,UNIVERSAL,Operacional,1
2015-12,UNIVERSAL,Operacional,1
2016-01,UNIVERSAL,Operacional,1
2016-02,UNIVERSAL,Operacional,1
2016-03,UNIVERSAL,Operacional,1
2016-04,UNIVERSAL,Operacional,1
2016-05,UNIVERSAL,Operacional,1
2016-06,UNIVERSAL,Operacional,1
2016-07,UNIVERSAL,Operacional,1
2016-08,UNIVERSAL,Operacional,1
2016-09,UNIVERSAL,Operacional,1
2016-10,UNIVERSAL,Operacional,1
2016-11,UNIVERSAL,Operacional,1
2016-12,UNIVERSAL,Operacional,1
2017-01,UNIVERSAL,Operacional,1
2017-02,UNIVERSAL,Operacional,2
2017-03,UNIVERSAL,Operacional,2
2017-04,UNIVERSAL,Operacional,2
2017-05,UNIVERSAL,Operacional,3
2017-06,UNIVERSAL,Operacional,3
2017-07,UNIVERSAL,Operacional,3
2017-08,UNIVERSAL,Operacional,3
2017-09,UNIVERSAL,Operacional,3
2017-10,UNIVERSAL,Operacional,3
2017-11,UNIVERSAL,Operacional,3
2017-12,UNIVERSAL,Operacional,3
2018-01,UNIVERSAL,Operacional,3
2018-02,UNIVERSAL,Operacional,3
2018-03,UNIVERSAL,Operacional,3
2018-04,UNIVERSAL,Operacional,3
2018-05,UNIVERSAL,Operacional,3
2018-06,UNIVERSAL,Operacional,3
2018-07,UNIVERSAL,Operacional,3
2018-08,UNIVERSAL,Operacional,3
2018-09,UNIVERSAL,Operacional,3
2018-10,UNIVERSAL,Operacional,3
2018-11,UNIVERSAL,Operacional,3
2018-12,UNIVERSAL,Operacional,3
2019-01,UNIVERSAL,Operacional,3
2019-02,UNIVERSAL,Operacional,3
2019-03,UNIVERSAL,Operacional,3
2019-04,UNIVERSAL,Operacional,2
2019-05,UNIVERSAL,Operacional,2
2019-06,UNIVERSAL,Operacional,2
2019-07,UNIVERSAL,Operacional,2
2019-08,UNIVERSAL,Operacional,2
2019-09,UNIVERSAL,Operacional,2
2019-10,UNIVERSAL,Operacional,2
2019-11,UNIVERSAL,Operacional,1
2019-12,UNIVERSAL,Operacional,2
2020-01,UNIVERSAL,Operacional,2
2020-02,UNIVERSAL,Operacional,2
2020-03,UNIVERSAL,Operacional,2
2020-04,UNIVERSAL,Operacional,2
2020-05,UNIVERSAL,Operacional,2
2020-06,UNIVERSAL,Operacional,2
2020-07,UNIVERSAL,Operacional,2
2020-08,UNIVERSAL,Operacional,2
2020-09,UNIVERSAL,Operacional,2
2020-10,UNIVERSAL,Operacional,2
2020-11,UNIVERSAL,Operacional,2
2020-12,UNIVERSAL,Operacional,2
2021-01,UNIVERSAL,Operacional,2
2021-02,UNIVERSAL,Operacional,2
2021-03,UNIVERSAL,Operacional,2
2021-04,UNIVERSAL,Operacional,2
2021-05,UNIVERSAL,Operacional,2
2021-06,UNIVERSAL,Operacional,2
2021-07,UNIVERSAL,Operacional,2
2021-08,UNIVERSAL,Operacional,2
2021-09,UNIVERSAL,Operacional,2
2021-10,UNIVERSAL,Operacional,1
2021-11,UNIVERSAL,Operacional,1
2021-12,UNIVERSAL,Operacional,1
2022-01,UNIVERSAL,Operacional,2
2022-02,UNIVERSAL,Operacional,2
2022-03,UNIVERSAL,Operacional,3
2022-04,UNIVERSAL,Operacional,2
2022-05,UNIVERSAL,Operacional,3
2022-06,UNIVERSAL,Operacional,3
2022-07,UNIVERSAL,Operacional,3
2022-08,UNIVERSAL,Operacional,3
2022-09,UNIVERSAL,Operacional,3
2022-10,UNIVERSAL,Operacional,3
2022-11,UNIVERSAL,Operacional,4
2022-12,UNIVERSAL,Operacional,4
2023-01,UNIVERSAL,Operacional,4
2023-02,UNIVERSAL,Operacional,4
2023-03,UNIVERSAL,Operacional,3
2023-04,UNIVERSAL,Operacional,3
2023-05,UNIVERSAL,Operacional,3
2023-06,UNIVERSAL,Operacional,3
2023-07,UNIVERSAL,Operacional,3
2023-08,UNIVERSAL,Operacional,3
2023-09,UNIVERSAL,Operacional,2
2023-10,UNIVERSAL,Operacional,2
2023-11,UNIVERSAL,Operacional,3
2023-12,UNIVERSAL,Operacional,2
2024-01,UNIVERSAL,Operacional,3
2024-02,UNIVERSAL,Operacional,3
2024-03,UNIVERSAL,Operacional,3
2024-04,UNIVERSAL,Operacional,3
2024-05,UNIVERSAL,Operacional,2
2024-06,UNIVERSAL,Operacional,2
2024-07,UNIVERSAL,Operacional,2
2024-08,UNIVERSAL,Operacional,2
2024-09,UNIVERSAL,Operacional,2
2024-10,UNIVERSAL,Operacional,2
2024-11,UNIVERSAL,Operacional,2
2024-12,UNIVERSAL,Operacional,2
2025-01,UNIVERSAL,Operacional,2
2025-02,UNIVERSAL,Operacional,3
2025-03,UNIVERSAL,Operacional,2
2025-04,UNIVERSAL,Operacional,2
2025-05,UNIVERSAL,Operacional,3
2025-06,UNIVERSAL,Operacional,5
2025-07,UNIVERSAL,Operacional,5
2025-08,UNIVERSAL,Operacional,4
2025-09,UNIVERSAL,Operacional,4
2025-10,UNIVERSAL,Operacional,4
2025-11,UNIVERSAL,Operacional,3
2025-12,UNIVERSAL,Operacional,3
2026-01,UNIVERSAL,Operacional,3
2026-02,UNIVERSAL,Operacional,3
1987-02,_TOTAL,_TOTAL,1
1987-03,_TOTAL,_TOTAL,1
1987-04,_TOTAL,_TOTAL,1
1987-05,_TOTAL,_TOTAL,1
1987-06,_TOTAL,_TOTAL,1
1987-07,_TOTAL,_TOTAL,1
1987-08,_TOTAL,_TOTAL,1
1987-09,_TOTAL,_TOTAL,1
1987-10,_TOTAL,_TOTAL,1
1987-11,_TOTAL,_TOTAL,1
1987-12,_TOTAL,_TOTAL,1
1988-01,_TOTAL,_TOTAL,1
1988-02,_TOTAL,_TOTAL,1
1988-03,_TOTAL,_TOTAL,3
1988-04,_TOTAL,_TOTAL,4
1988-05,_TOTAL,_TOTAL,4
1988-06,_TOTAL,_TOTAL,4
1988-07,_TOTAL,_TOTAL,4
1988-08,_TOTAL,_TOTAL,4
1988-09,_TOTAL,_TOTAL,4
1988-10,_TOTAL,_TOTAL,4
1988-11,_TOTAL,_TOTAL,4
1988-12,_TOTAL,_TOTAL,4
1989-01,_TOTAL,_TOTAL,4
1989-02,_TOTAL,_TOTAL,5
1989-03,_TOTAL,_TOTAL,5
1989-04,_TOTAL,_TOTAL,5
1989-05,_TOTAL,_TOTAL,5
1989-06,_TOTAL,_TOTAL,5
1989-07,_TOTAL,_TOTAL,5
1989-08,_TOTAL,_TOTAL,5
1989-09,_TOTAL,_TOTAL,5
1989-10,_TOTAL,_TOTAL,5
1989-11,_TOTAL,_TOTAL,5
1989-12,_TOTAL,_TOTAL,5
1990-01,_TOTAL,_TOTAL,5
1990-02,_TOTAL,_TOTAL,5
1990-03,_TOTAL,_TOTAL,5
1990-04,_TOTAL,_TOTAL,5
1990-05,_TOTAL,_TOTAL,5
1990-06,_TOTAL,_TOTAL,5
1990-07,_TOTAL,_TOTAL,5
1990-08,_TOTAL,_TOTAL,5
1990-09,_TOTAL,_TOTAL,5
1990-10,_TOTAL,_TOTAL,5
1990-11,_TOTAL,_TOTAL,5
1990-12,_TOTAL,_TOTAL,5
1991-01,_TOTAL,_TOTAL,5
1991-02,_TOTAL,_TOTAL,7
1991-03,_TOTAL,_TOTAL,9
1991-04,_TOTAL,_TOTAL,9
1991-05,_TOTAL,_TOTAL,9
1991-06,_TOTAL,_TOTAL,9
1991-07,_TOTAL,_TOTAL,9
1991-08,_TOTAL,_TOTAL,9
1991-09,_TOTAL,_TOTAL,9
1991-10,_TOTAL,_TOTAL,9
1991-11,_TOTAL,_TOTAL,9
1991-12,_TOTAL,_TOTAL,9
1992-01,_TOTAL,_TOTAL,9
1992-02,_TOTAL,_TOTAL,9
1992-03,_TOTAL,_TOTAL,9
1992-04,_TOTAL,_TOTAL,9
1992-05,_TOTAL,_TOTAL,9
1992-06,_TOTAL,_TOTAL,9
1992-07,_TOTAL,_TOTAL,9
1992-08,_TOTAL,_TOTAL,10
1992-09,_TOTAL,_TOTAL,10
1992-10,_TOTAL,_TOTAL,10
1992-11,_TOTAL,_TOTAL,10
1992-12,_TOTAL,_TOTAL,10
1993-01,_TOTAL,_TOTAL,10
1993-02,_TOTAL,_TOTAL,10
1993-03,_TOTAL,_TOTAL,10
1993-04,_TOTAL,_TOTAL,10
1993-05,_TOTAL,_TOTAL,10
1993-06,_TOTAL,_TOTAL,12
1993-07,_TOTAL,_TOTAL,12
1993-08,_TOTAL,_TOTAL,12
1993-09,_TOTAL,_TOTAL,12
1993-10,_TOTAL,_TOTAL,12
1993-11,_TOTAL,_TOTAL,12
1993-12,_TOTAL,_TOTAL,12
1994-01,_TOTAL,_TOTAL,12
1994-02,_TOTAL,_TOTAL,12
1994-03,_TOTAL,_TOTAL,12
1994-04,_TOTAL,_TOTAL,13
1994-05,_TOTAL,_TOTAL,13
1994-06,_TOTAL,_TOTAL,13
1994-07,_TOTAL,_TOTAL,13
1994-08,_TOTAL,_TOTAL,13
1994-09,_TOTAL,_TOTAL,13
1994-10,_TOTAL,_TOTAL,13
1994-11,_TOTAL,_TOTAL,13
1994-12,_TOTAL,_TOTAL,15
1995-01,_TOTAL,_TOTAL,15
1995-02,_TOTAL,_TOTAL,16
1995-03,_TOTAL,_TOTAL,16
1995-04,_TOTAL,_TOTAL,16
1995-05,_TOTAL,_TOTAL,16
1995-06,_TOTAL,_TOTAL,16
1995-07,_TOTAL,_TOTAL,16
1995-08,_TOTAL,_TOTAL,16
1995-09,_TOTAL,_TOTAL,16
1995-10,_TOTAL,_TOTAL,16
